aAqui aaqui RG 1
e e CC 0.494868
mejor mejor AQ0CS00 0.983871
guardar guardar VMN0000 1
la el DA0FS0 0.897854
parte parte NCCS000 0.878327
siniestra siniestro AQ0FS00 1
, , Fc 1
do do PR00000 0.994792
esta estar VAIP3S0 0.0373002
el el DA0MS0 0.880831
coraçon corazón NCMS000 1
. . Fp 1

Quanto cuanto PR0MS00 0.996795
a a SP 0.956937
lo el DA00S0 0.465046
segundo 2 AO0MS00 0.883495
, , Fc 1
conviene convenir VMIP3S0 1
a a SP 0.956937
los el DA0MP0 0.931043
lidiadores lidiador NCMP000 1
de de SP 0.999919
saber saber VMN0000 0.665563
commo cómo PT00000 0.916667
han haber VAIP3P0 0.97619
de de SP 0.999919
çercar cercar VMN0000 1
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
. . Fp 1

Ca ca CS 0.982082
nunca nunca RG 1
los lo PP3MPA0 0.0343567
deven devenir VMM02S0 1
asi así RG 0.997788
çercar cercar VMN0000 1
del de+el SP+DA0MS0 0.5
todo todo PI0MS00 0.17236
, , Fc 1
que que CS 0.350774
les le PP3CPD0 0.5
non no RN 0.99936
quede quedar VMSP3S0 0.542602
logar lugar NCMS000 1
para para SP 0.988789
ellos ellos PP3MP00 1
poder poder NCMS000 0.993421
fuyr huir VMN0000 1
. . Fp 1

Ca ca CS 0.982082
si si CS 0.944444
los el DA0MP0 0.931043
del de+el SP+DA0MS0 0.5
todo todo PI0MS00 0.17236
çercassen cercar VMSI3P0 1
e e CC 0.494868
los lo PP3MPA0 0.0343567
ençerrassen ençerrassen VMSI3P0 1
, , Fc 1
entonçe entonces RG 0.913043
asi así RG 0.997788
commo comer VMIP1S0 0.0833333
omes hombre NCMP000 1
desesperados desesperar VMP00PM 0.916667
lidiarian lidiarian VMIC3P0 1
mas más RG 0.65457
bravamente bravamente RG 1
, , Fc 1
e e CC 0.494868
farian hacer VMIC3P0 1
mas mas CC 0.34543
daño dañar VMIP1S0 0.244737
en en SP 1
ellos ellos PP3MP00 1
, , Fc 1
viendo ver VMG0000 1
que que CS 0.350774
non no RN 0.99936
podrian poder VMIC3P0 1
escapar escapar VMN0000 1
de de SP 0.999919
otra otro DI0FS0 0.675439
guisa guisa NCFS000 0.988439
, , Fc 1
si si CS 0.944444
non no RN 0.99936
matando matar VMG0000 1
. . Fp 1

E e CC 0.494868
por por SP 1
ende ende RG 0.891459
, , Fc 1
Vegeçio vegeçio VMIS3S0 1
alaba alabar VMIP3S0 0.930769
la el DA0FS0 0.897854
sentençia sentencia NCFS000 0.512121
de de SP 0.999919
Çipion çipion NCFS000 0.819099
, , Fc 1
que que PR0CN00 0.648448
dizie decir VMII3S0 1
que que CS 0.350774
en en SP 1
la el DA0FS0 0.897854
fazienda hacienda NCFS000 0.512121
non no RN 0.99936
son ser VSIP3P0 0.987239
de de SP 0.999919
çercar cercar VMN0000 1
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
, , Fc 1
nin ni CC 1
de de SP 0.999919
ençerrar encerrar VMN0000 1
de de SP 0.999919
todas todo DI0FP0 0.958167
partes parte NCCP000 0.995283
, , Fc 1
mas mas CC 0.34543
deven devenir VMM02S0 1
dexar dejar VMN0000 1
les le PP3CPD0 0.5
logar lugar NCMS000 1
por por SP 1
do do PR00000 0.994792
fuyan huir VMSP3P0 1
. . Fp 1

Ca ca CS 0.982082
fuyendo huir VMG0000 1
, , Fc 1
non no RN 0.99936
hay haber VMIP3S0 1
peligro peligro NCMS000 0.916667
ninguno ninguno PI0MS00 0.66129
dellos dellos_de+dellos_ellos SP+PP 1
, , Fc 1
e e CC 0.494868
pueden poder VMIP3P0 1
los el DA0MP0 0.931043
matar matar VMN0000 1
commo cómo PT00000 0.916667
quisieren querer VMSF3P0 1
. . Fp 1

E e CC 0.494868
quando cuándo PT00000 1
se se P00CN00 0.489655
veen ver VMIP3P0 1
ençerrados encerrar VMP00PM 1
del de+el SP+DA0MS0 0.5
todo todo PI0MS00 0.17236
, , Fc 1
entonçe entonces RG 0.913043
hay haber VMIP3S0 1
grant gran AQ0CS00 1
peligro peligro NCMS000 0.916667
dellos dellos_de+dellos_ellos SP+PP 1
, , Fc 1
ca ca CS 0.982082
mataran matar VMSI3P0 1
muchos mucho DI0MP0 0.876506
con con SP 1
la lo PP3FSA0 0.10199
ravia ravia VMII3S0 0.833353
de de SP 0.999919
la el DA0FS0 0.897854
muerte muerte NCFS000 1
, , Fc 1
e e CC 0.494868
abriran abriran AQ0CS00 0.355465
camino camino NCMS000 0.755253
por por SP 1
ellos ellos PP3MP00 1
, , Fc 1
e e CC 0.494868
los lo PP3MPA0 0.0343567
desbarataran desbaratar VMSI3P0 1
, , Fc 1
e e CC 0.494868
los lo PP3MPA0 0.0343567
vençeran vençeran VMSI3P0 0.749541
. . Fp 1

E e CC 0.494868
quando cuándo PT00000 1
deximos decir VMIS1P0 1
de de SP 0.999919
suso suso RG 1
que que CS 0.350774
la el DA0FS0 0.897854
forma forma NCFS000 0.972603
de de SP 0.999919
las el DA0FP0 0.755247
azes haz NCMP000 0.755253
tisera tisera NCFS000 0.414281
les le PP3CPD0 0.5
es ser VSIP3S0 1
mejor mejor AQ0CS00 0.983871
para para SP 0.988789
çercarlos cercar+lo VMN0000+PP3MPA0 0.5 cercar+los VMN0000+PP3MPA0 0.5
, , Fc 1
e e CC 0.494868
para para SP 0.988789
ferirlos herir+lo VMN0000+PP3MPA0 0.5 herir+los VMN0000+PP3MPA0 0.5
de de SP 0.999919
todas todo DI0FP0 0.958167
partes parte NCCP000 0.995283
, , Fc 1
non no RN 0.99936
entendimos entender VMIS1P0 1
dezir decir VMN0000 0.993421
que que CS 0.350774
del de+el SP+DA0MS0 0.5
todo todo DI0MS0 0.746894
los el DA0MP0 0.931043
deviesen deviesen VMSI3P0 1
ençerar encerar VMN0000 1
, , Fc 1
salvo salvo RG 0.274571
si si CS 0.944444
fuessen ser VSSI3P0 0.822581
tan tan RG 1
pocos poco PI0MP00 0.34375
que que PR0CN00 0.648448
en en SP 1
ninguna ninguno DI0FS0 0.990196
manera manera NCFS000 1
non no RN 0.99936
se se P00CN00 0.489655
pudiesen poder VMSI3P0 1
defender defender VMN0000 1
. . Fp 1

Quanto cuanto PR0MS00 0.996795
a a SP 0.956937
lo el DA00S0 0.465046
iii° iii° NCMS000 0.175279
, , Fc 1
en en SP 1
qual cuál DT0CS0 1
manera manera NCFS000 1
deven devenir VMM02S0 1
los el DA0MP0 0.931043
lidiadores lidiador NCMP000 1
escusar excusar VMN0000 1
la el DA0FS0 0.897854
pelea pelea NCFS000 0.913043
quando cuándo PT00000 1
vieren ver VMSF3P0 1
que que CS 0.350774
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
son ser VSIP3P0 0.987239
tantos tanto DI0MP0 0.939394
e e CC 0.494868
tan tan RG 1
fuertes fuerte AQ0CP00 0.954545
que que CS 0.350774
non no RN 0.99936
pueden poder VMIP3P0 1
pelear pelear VMN0000 1
con con SP 1
ellos ellos PP3MP00 1
. . Fp 1

E e CC 0.494868
en en SP 1
este este DD0MS0 0.931783
caso caso NCMS000 0.65625
, , Fc 1
deve deber VMM02S0 0.5
el el DA0MS0 0.880831
caudillo caudillo NCMS000 1
tomar tomar VMN0000 1
tres 3 Z 1
cautelas cautela NCFP000 0.755263
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
que que CS 0.350774
si si CS 0.944444
ha haber VMIP3S0 0.549479
consejo consejo NCMS000 1
con con SP 1
pocos poco DI0MP0 0.65625
sabios sabio AQ0MP00 0.30198
e e CC 0.494868
buenos bueno AQ0MP00 1
, , Fc 1
que que PR0CN00 0.648448
non no RN 0.99936
lidie lidiar VMSP3S0 0.566246
, , Fc 1
e e CC 0.494868
esto este PD00S00 0.983631
deve deber VMM02S0 0.5
tener tener VMN0000 1
muy muy RG 1
ençelado encelar VMP00SM 1
, , Fc 1
que que CS 0.350774
non no RN 0.99936
lo lo PP3MSA0 0.53452
sepan saber VMSP3P0 0.738095
los el DA0MP0 0.931043
de de SP 0.999919
la el DA0FS0 0.897854
hueste hueste NCFS000 1
nin ni CC 1
otro otro DI0MS0 0.361878
alguno alguno PI0MS00 0.865854
, , Fc 1
sinon sino CC 0.96875
aquellos aquel PD0MP00 0.65411
que que PR0CN00 0.648448
son ser VSIP3P0 0.987239
del de+el SP+DA0MS0 0.5
consejo consejo NCMS000 1
. . Fp 1

Ca ca CS 0.982082
si si CS 0.944444
lo lo PP3MSA0 0.53452
sopiessen saber VMSI3P0 1
, , Fc 1
fuyrien fuyrien VMIC3P0 0.666627
, , Fc 1
e e CC 0.494868
matar matar VMN0000 1
los el DA0MP0 0.931043
yian yian VMII3P0 0.723429
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
. . Fp 1

E e CC 0.494868
en en SP 1
tal tal DD0CS0 0.776243
manera manera NCFS000 1
se se P00CN00 0.489655
deve deber VMM02S0 0.5
guardar guardar VMN0000 1
el el DA0MS0 0.880831
caudillo caudillo NCMS000 1
, , Fc 1
que que PR0CN00 0.648448
non no RN 0.99936
cuyde cuyde VMIP3S0 0.218081
la el DA0FS0 0.897854
hueste hueste NCFS000 1
que que PR0CN00 0.648448
quiere querer VMIP3S0 0.983871
fuyr huir VMN0000 1
, , Fc 1
mas más RG 0.65457
que que CS 0.350774
quiere querer VMIP3S0 0.983871
echar echar VMN0000 1
çelada celar VMP00SF 1
, , Fc 1
o o CC 0.998971
lidiar lidiar VMN0000 1
mas más RG 0.65457
bravamente bravamente RG 1
. . Fp 1

La el DA0FS0 0.897854
ii° ii° NCMS000 0.175279
cautela cautela NCFS000 0.695459
es ser VSIP3S0 1
que que CS 0.350774
asi así RG 0.997788
deve deber VMM02S0 0.5
aperçebirse apercibir+se VMN0000+PP3CN00 1
que que CS 0.350774
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
cuyden cuidar VMIP3P0 1
sienpre siempre RG 1
que que CS 0.350774
el él PP3MS00 0.119169
quiere querer VMIP3S0 0.983871
lidiar lidiar VMN0000 1
e e CC 0.494868
non no RN 0.99936
escusar excusar VMN0000 1
la el DA0FS0 0.897854
pelea pelea NCFS000 0.913043
, , Fc 1
ca ca CS 0.982082
si si CS 0.944444
lo lo PP3MSA0 0.53452
sopiessen saber VMSI3P0 1
, , Fc 1
mas más RG 0.65457
bravamente bravamente RG 1
la lo PP3FSA0 0.10199
acometerian acometerian VMII3P0 0.66638
, , Fc 1
sentiendo sentir VMG0000 1
en en SP 1
ellos ellos PP3MP00 1
miedo miedo NCMS000 1
. . Fp 1

E e CC 0.494868
por por SP 1
ende ende RG 0.891459
, , Fc 1
muchos mucho DI0MP0 0.876506
de de SP 0.999919
noche noche NCFS000 1
se se P00CN00 0.489655
alongaron alongaron VMIS3P0 1
e e CC 0.494868
escusaron acusar VMIS3P0 1
a a SP 0.956937
pelea pelea NCFS000 0.913043
, , Fc 1
e e CC 0.494868
non no RN 0.99936
de de SP 0.999919
dia día NCMS000 1
. . Fp 1

La el DA0FS0 0.897854
iii° iii° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
quando cuándo PT00000 1
quieren querer VMIP3P0 1
escusar excusar VMN0000 1
la el DA0FS0 0.897854
pelea pelea NCFS000 0.913043
, , Fc 1
deven devenir VMM02S0 1
poner poner VMN0000 1
todos todo DI0MP0 0.768352
los el DA0MP0 0.931043
peones peón NCMP000 1
en en SP 1
pos pus NCMS000 1
de de SP 0.999919
si si CS 0.944444
, , Fc 1
e e CC 0.494868
los el DA0MP0 0.931043
de de SP 0.999919
cavallo caballo NCMS000 1
delante delante RG 1
, , Fc 1
bien bien RG 0.963887
armados armar VMP00PM 1
, , Fc 1
por por SP 1
que que CS 0.350774
puedan poder VMSP3P0 0.916667
bien bien RG 0.963887
defender defender VMN0000 1
los el DA0MP0 0.931043
peones peón NCMP000 1
. . Fp 1

E e CC 0.494868
asy así RG 0.998555
los lo PP3MPA0 0.0343567
deven devenir VMM02S0 1
sacar sacar VMN0000 1
, , Fc 1
parando parar VMG0000 1
se se P00CN00 0.489655
ellos ellos PP3MP00 1
contra contra SP 0.987179
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
. . Fp 1

E e CC 0.494868
aqui aquí RG 1
conviene convenir VMIP3S0 1
de de SP 0.999919
saber saber VMN0000 0.665563
que que CS 0.350774
quando cuándo PT00000 1
quisieren querer VMSF3P0 1
escusar excusar VMN0000 1
la el DA0FS0 0.897854
pelea pelea NCFS000 0.913043
, , Fc 1
nunca nunca RG 1
se se P00CN00 0.489655
deven devenir VMM02S0 1
departir departir VMN0000 1
, , Fc 1
ca ca CS 0.982082
si si CS 0.944444
los lo PP3MPA0 0.0343567
sintiesen sentir VMSI3P0 1
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
departidos departir VMP00PM 1
, , Fc 1
seguir seguir VMN0000 1
los el DA0MP0 0.931043
yan yan VMII3P0 0.8
, , Fc 1
e e CC 0.494868
matarian matarian VMIC3P0 1
mas más RG 0.65457
dellos dellos_de+dellos_ellos SP+PP 1
. . Fp 1

Mas mas CC 0.34543
deven devenir VMM02S0 1
guardar guardar VMN0000 1
sienpre siempre RG 1
sus su DP3CPN 0.988798
azes haz NCMP000 0.755253
, , Fc 1
e e CC 0.494868
si si CS 0.944444
pudieren poder VMSF3P0 1
aver haber VMN0000 0.847222
logar lugar NCMS000 1
en en SP 1
que que PR0CN00 0.648448
se se P00CN00 0.489655
acojan acoger VMSP3P0 0.970833
, , Fc 1
e e CC 0.494868
en en SP 1
que que CS 0.350774
se se P00CN00 0.489655
salven salvar VMSP3P0 0.970833
, , Fc 1
deven devenir VMM02S0 1
se se P00CN00 0.489655
acojer acojer VMSP3S0 1
a a SP 0.956937
el él PP3MS00 0.119169
, , Fc 1
e e CC 0.494868
de de SP 0.999919
alli allí RG 1
podran poder VMIF3P0 1
mejor mejor AQ0CS00 0.983871
defenderse defender+se VMN0000+PP3CN00 1
. . Fp 1

Mas mas CC 0.34543
aqui aquí RG 1
podemos poder VMIP1P0 0.824983
añadir añadir VMN0000 1
lo el DA00S0 0.465046
que que PR0CN00 0.648448
dize decir VMIP3S0 1
en en SP 1
el el DA0MS0 0.880831
decreto decreto NCMS000 0.680306
, , Fc 1
en en SP 1
la el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
distinçion distinción NCFS000 1
, , Fc 1
que que CS 0.350774
el el DA0MS0 0.880831
caudillo caudillo NCMS000 1
de de SP 0.999919
la el DA0FS0 0.897854
cavalleria cavalleria NCFS000 1
deve deber VMM02S0 0.5
guardar guardar VMN0000 1
a a SP 0.956937
sus su DP3CPN 0.988798
cavalleros caballero NCMP000 0.621109
todos todo DI0MP0 0.768352
sus su DP3CPN 0.988798
derechos derecho NCMP000 0.954545
e e CC 0.494868
todos todo DI0MP0 0.768352
sus su DP3CPN 0.988798
previllegios previllegios NCMS000 0.640555
. . Fp 1

Ca ca CS 0.982082
por por SP 1
esse ese PD0MS00 0.5
mesmo mesmo AQ0MS00 0.462121
derecho derecho NCMS000 0.830579
, , Fc 1
por por SP 1
que que PR0CN00 0.648448
el él PP3MS00 0.119169
quebrantasse quebrantar VMSI3S0 0.627174
los el DA0MP0 0.931043
derechos derecho NCMP000 0.954545
de de SP 0.999919
los el DA0MP0 0.931043
cavalleros caballero NCMP000 0.621109
, , Fc 1
podrian poder VMIC3P0 1
los el DA0MP0 0.931043
cavalleros caballero NCMP000 0.621109
quebrantar quebrantar VMN0000 1
los el DA0MP0 0.931043
derechos derecho NCMP000 0.954545
reales real AQ0CP00 0.536401
. . Fp 1

Ca ca CS 0.982082
entonçes entonces RG 0.912499
non no RN 0.99936
faria hacer VMIC3S0 1
commo cómo PT00000 0.916667
rey rey NCMS000 1
, , Fc 1
mas mas CC 0.34543
commo cómo PT00000 0.916667
tirano tirano NCMS000 0.333741
. . Fp 1

E e CC 0.494868
pone poner VMIP3S0 1
en en SP 1
aquella aquel DD0FS0 0.704678
primera 1 AO0FS00 0.712264
distinçion distinción NCFS000 1
quatro 4 Z 1
cosas cosa NCFP000 0.998392
que que PR0CN00 0.648448
perteneçen pertenecer VMIP3P0 1
a a SP 0.956937
sus su DP3CPN 0.988798
derechos derecho NCMP000 0.954545
de de SP 0.999919
los el DA0MP0 0.931043
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
. . Fp 1

La el DA0FS0 0.897854
primera 1 AO0FS00 0.712264
es ser VSIP3S0 1
solepnidat solepnidat NCFS000 1
de de SP 0.999919
fazer hacer VMN0000 1
batalla batalla NCFS000 0.590505
. . Fp 1

La el DA0FS0 0.897854
segunda segunda NCFS000 0.346341
, , Fc 1
firmeza firmeza NCFS000 1
de de SP 0.999919
fazer hacer VMN0000 1
amistança amistança NCFS000 1
. . Fp 1

La el DA0FS0 0.897854
iii° iii° NCMS000 0.175279
, , Fc 1
dar dar VMN0000 1
señal señal NCFS000 1
de de SP 0.999919
acometer acometer VMN0000 1
batalla batalla NCFS000 0.590505
. . Fp 1

La el DA0FS0 0.897854
iiii° iiii° NCMS000 0.175279
es ser VSIP3S0 1
: : Fd 1
dada dar VMP00SF 1
la el DA0FS0 0.897854
señal señal NCFS000 1
, , Fc 1
acometimiento acometimiento NCMS000 1
de de SP 0.999919
los el DA0MP0 0.931043
enemigos enemigo NCMP000 0.65625
o o CC 0.998971
de de SP 0.999919
la el DA0FS0 0.897854
pelea pelea NCFS000 0.913043
. . Fp 1

E e CC 0.494868
quiere querer VMIP3S0 0.983871
dezir decir VMN0000 0.993421
que que CS 0.350774
a a SP 0.956937
los el DA0MP0 0.931043
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
perteneçe pertenecer VMM02S0 1
de de SP 0.999919
desafiar desafiar VMN0000 1
solepnemente solepnemente RG 1
, , Fc 1
ca ca CS 0.982082
otro otro PI0MS00 0.638122
non no RN 0.99936
puede poder VMIP3S0 0.960993
nin ni CC 1
deve deber VMM02S0 0.5
desafiar desafiar VMN0000 1
sinon sino CC 0.96875
omne hombre NCMS000 0.996183
fidalgo hidalgo NCMS000 0.954545
. . Fp 1

Otrossy otrosí RG 0.916667
que que CS 0.350774
a a SP 0.956937
ellos ellos PP3MP00 1
perteneçe pertenecer VMM02S0 1
de de SP 0.999919
afiar afear VMN0000 1
, , Fc 1
e e CC 0.494868
despues después RG 1
que que CS 0.350774
afiaren afiaren VMIP3P0 1
, , Fc 1
non no RN 0.99936
venir venir VMN0000 1
contra contra SP 0.987179
ellos ellos PP3MP00 1
en en SP 1
ninguna ninguno DI0FS0 0.990196
cosa cosa NCFS000 0.993392
que que PR0CN00 0.648448
en en SP 1
el el DA0MS0 0.880831
mundo mundo NCMS000 1
sea ser VSSP1S0 0.491824
. . Fp 1

E e CC 0.494868
el el DA0MS0 0.880831
afiar afear VMN0000 1
e e CC 0.494868
el el DA0MS0 0.880831
desafiar desafiar VMN0000 1
es ser VSIP3S0 1
de de SP 0.999919
dicho decir VMP00SM 0.994792
e e CC 0.494868
de de SP 0.999919
fecho fecho NCMS000 0.653226
e e CC 0.494868
de de SP 0.999919
consejo consejo NCMS000 1
. . Fp 1

CA ca CS 0.982082
falleçiendo fallecer VMG0000 1
qual cuál DT0CS0 1
qualquier cualquiera DI0CS0 1
quier querer VMSP3S0 1
de de SP 0.999919
tres 3 Z 1
cosas cosa NCFP000 0.998392
, , Fc 1
seria ser VSIC3S0 0.973684
malo malo NCMS000 0.96875
por por SP 1
ello ello PD00S00 0.493071
, , Fc 1
e e CC 0.494868
poder poder NCMS000 0.993421
le le PP3CSD0 0.981611
yan yan VMII3P0 0.8
dezir decir VMN0000 0.993421
mal mal NCMS000 0.597734
por por SP 1
ello él PP3NS00 0.506929
. . Fp 1

Otrosi otrosí RG 0.97619
a a SP 0.956937
ellos ellos PP3MP00 1
perteneçe pertenecer VMM02S0 1
de de SP 0.999919
apregonar apregonar VMN0000 1
lid lid NCMS000 1
canpal campal AQ0CS00 1
. . Fp 1

E e CC 0.494868
de de SP 0.999919
aqui aquí RG 1
pareçe parecer VMM02S0 1
que que CS 0.350774
non no RN 0.99936
pueden poder VMIP3P0 1
otros otro PI0MP00 0.347561
aver haber VMN0000 0.847222
lid lid NCMS000 1
canpal campal AQ0CS00 1
o o CC 0.998971
entrar entrar VMN0000 1
en en SP 1
canpo campo NCMS000 0.755258
, , Fc 1
sinon sino CC 0.96875
omes hombre NCMP000 1
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
. . Fp 1

E e CC 0.494868
aun aun RG 0.451327
asi así RG 0.997788
lo lo PP3MSA0 0.53452
guardan guardar VMIP3P0 1
los el DA0MP0 0.931043
reyes rey NCMP000 1
comunalmente comunalmente RG 1
, , Fc 1
que que CS 0.350774
non no RN 0.99936
dan dar VMIP3P0 1
canpo campo NCMS000 0.755258
sinon sino CC 0.96875
a a SP 0.956937
omes hombre NCMP000 1
e e CC 0.494868
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
. . Fp 1

Otrosi otrosí RG 0.97619
a a SP 0.956937
ellos ellos PP3MP00 1
perteneçe pertenecer VMM02S0 1
de de SP 0.999919
aver haber VMN0000 0.847222
guardas guarda NCCP000 0.455521
en en SP 1
el el DA0MS0 0.880831
canpo campo NCMS000 0.755258
, , Fc 1
por por SP 1
que que CS 0.350774
cunplan cumplir VMSP3P0 1
lo el DA00S0 0.465046
que que PR0CN00 0.648448
dixeren decir VMSF3P0 1
, , Fc 1
que que PR0CN00 0.648448
o o CC 0.998971
mataran matar VMSI3P0 1
a a SP 0.956937
sus su DP3CPN 0.988798
enemigos enemigo NCMP000 0.65625
, , Fc 1
o o CC 0.998971
los el DA0MP0 0.931043
faran hacer VMIF3P0 1
desdezir desdecir VMN0000 1
, , Fc 1
o o CC 0.998971
los lo PP3MPA0 0.0343567
echaran echar VMSI3P0 1
del de+el SP+DA0MS0 0.5
canpo campo NCMS000 0.755258
. . Fp 1

Otrossy otrosí RG 0.916667
a a SP 0.956937
los el DA0MP0 0.931043
perteneçe pertenecer VMM02S0 1
de de SP 0.999919
aver haber VMN0000 0.847222
señales señal NCFP000 0.550001
en en SP 1
el el DA0MS0 0.880831
canpo campo NCMS000 0.755258
, , Fc 1
asi así RG 0.997788
commo cómo PT00000 0.916667
rayas raer VMSP2S0 0.679633
o o CC 0.998971
mojones mojonar VMSP2S0 0.150008
, , Fc 1
e e CC 0.494868
non no RN 0.99936
las lo PP3FPA0 0.122207
passar pasar VMN0000 1
, , Fc 1
ca ca CS 0.982082
passandolas pasar+lo VMG0000+PP3FPA0 0.5 pasar+los VMG0000+PP3FPA0 0.5
, , Fc 1
serian seriar VMIP3P0 0.354166
traydores traidor AQ0MP00 0.430648
; ; Fx 1
o o CC 0.998971
podemos poder VMIP1P0 0.824983
entender entender VMN0000 0.892157
por por SP 1
las el DA0FP0 0.755247
señales señal NCFP000 0.550001
las el DA0FP0 0.755247
armas arma NCFP000 0.987805
de de SP 0.999919
los el DA0MP0 0.931043
cavallos cavallos NCMS000 1
, , Fc 1
o o CC 0.998971
las el DA0FP0 0.755247
sobreseñales sobreseñal NCFP000 1
. . Fp 1

Ca ca CS 0.982082
todos todo DI0MP0 0.768352
los el DA0MP0 0.931043
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
deven devenir VMM02S0 1
aver haber VMN0000 0.847222
sus su DP3CPN 0.988798
armas arma NCFP000 0.987805
e e CC 0.494868
sus su DP3CPN 0.988798
sobreseñales sobreseñal NCFP000 1
, , Fc 1
con con SP 1
que que CS 0.350774
deven devenir VMM02S0 1
entrar entrar VMN0000 1
en en SP 1
las el DA0FP0 0.755247
lides lid NCMP000 1
, , Fc 1
e e CC 0.494868
non no RN 0.99936
deven devenir VMM02S0 1
consentir consentir VMN0000 1
que que CS 0.350774
otros otro PI0MP00 0.347561
las lo PP3FPA0 0.122207
tomen tomar VMSP3P0 0.970833
, , Fc 1
sinon sino CC 0.96875
los el DA0MP0 0.931043
que que PR0CN00 0.648448
son ser VSIP3P0 0.987239
de de SP 0.999919
un uno DI0MS0 0.930636
linaje linaje NCMS000 1
. . Fp 1

Mas mas CC 0.34543
los el DA0MP0 0.931043
previlegios privilegio NCMP000 1
de de SP 0.999919
los el DA0MP0 0.931043
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
solian soler VMII3P0 1
ser ser VSN0000 0.969613
de de SP 0.999919
derecho derecho NCMS000 0.830579
antiguo antiguo AQ0MS00 0.913043
: : Fd 1
e e CC 0.494868
aun aun RG 0.451327
son ser VSIP3P0 0.987239
quatro 4 Z 1
. . Fp 1

El el DA0MS0 0.880831
primero 1 AO0MS00 0.734375
es ser VSIP3S0 1
que que CS 0.350774
son ser VSIP3P0 0.987239
quitos quito AQ0MP00 0.916667
de de SP 0.999919
toda todo DI0FS0 0.949029
ofuraçion ofuraçion NCFS000 1
, , Fc 1
e e CC 0.494868
de de SP 0.999919
todo todo DI0MS0 0.746894
serviçio servicio NCMS000 1
suzio sucio AQ0MS00 1
, , Fc 1
e e CC 0.494868
de de SP 0.999919
toda todo DI0FS0 0.949029
fonsadera fonsadera AQ0FS00 1
, , Fc 1
e e CC 0.494868
de de SP 0.999919
todo todo DI0MS0 0.746894
tributo tributo NCMS000 0.755259
desonrrado deshonrar VMP00SM 1
. . Fp 1

El el DA0MS0 0.880831
ii° ii° NCMS000 0.175279
es ser VSIP3S0 1
que que CS 0.350774
non no RN 0.99936
son ser VSIP3P0 0.987239
obligados obligar VMP00PM 0.760071
a a SP 0.956937
saber saber VMN0000 0.665563
las el DA0FP0 0.755247
leyes ley NCFP000 1
, , Fc 1
asy así RG 0.998555
commo comer VMIP1S0 0.0833333
los el DA0MP0 0.931043
otros otro PI0MP00 0.347561
. . Fp 1

Ca ca CS 0.982082
toda todo DI0FS0 0.949029
su su DP3CSN 1
sabiduria sabiduría NCFS000 1
deve deber VMM02S0 0.5
ser ser VSN0000 0.969613
en en SP 1
las el DA0FP0 0.755247
armas arma NCFP000 0.987805
. . Fp 1

Onde donde PR00000 1
a a SP 0.956937
ellos ellos PP3MP00 1
solos solo AQ0MP00 0.846154
escusa escusa NCFS000 1
la el DA0FS0 0.897854
ygnorançia ygnorançia NCFS000 1
o o CC 0.998971
el el DA0MS0 0.880831
non no RN 0.99936
saber saber VMN0000 0.665563
de de SP 0.999919
las el DA0FP0 0.755247
leyes ley NCFP000 1
lo el DA00S0 0.465046
que que PR0CN00 0.648448
non no RN 0.99936
faze hacer VMIP3S0 1
a a SP 0.956937
los el DA0MP0 0.931043
otros otro PI0MP00 0.347561
: : Fd 1
ca ca CS 0.982082
ninguno ninguno DI0MS0 0.33871
otro otro PI0MS00 0.638122
non no RN 0.99936
se se P00CN00 0.489655
puede poder VMIP3S0 0.960993
escusar excusar VMN0000 1
de de SP 0.999919
non no RN 0.99936
saber saber VMN0000 0.665563
las el DA0FP0 0.755247
leyes ley NCFP000 1
, , Fc 1
sy sí PP3CNO0 0.980769
non no RN 0.99936
estos este DD0MP0 0.866379
. . Fp 1

El el DA0MS0 0.880831
iii° iii° NCMS000 0.175279
previlegio previlegio VMIS3S0 1
es ser VSIP3S0 1
que que CS 0.350774
maguera maguer CS 1
que que CS 0.350774
los el DA0MP0 0.931043
fijos hijo NCMP000 0.987805
dalgo dalgo NCMS000 1
sean ser VSSP3P0 0.986111
en en SP 1
poderio poderío NCMS000 1
de de SP 0.999919
sus su DP3CPN 0.988798
padres padre NCMP000 1
, , Fc 1
pueden poder VMIP3P0 1
fazer hacer VMN0000 1
testamente testamente RG 1
de de SP 0.999919
